from_city;from_district;to_city;sum
NIGDE;CAMARDI;ZONGULDAK;44
NIGDE;CIFTLIK;ADANA;98
NIGDE;CIFTLIK;ADIYAMAN;1
NIGDE;CIFTLIK;AFYONKARAHISAR;13
NIGDE;CIFTLIK;AGRI;10
NIGDE;CIFTLIK;AKSARAY;509
NIGDE;CIFTLIK;AMASYA;11
NIGDE;CIFTLIK;ANKARA;1491
NIGDE;CIFTLIK;ANTALYA;296
NIGDE;CIFTLIK;ARDAHAN;2
NIGDE;CIFTLIK;AYDIN;56
NIGDE;CIFTLIK;BALIKESIR;52
NIGDE;CIFTLIK;BARTIN;11
NIGDE;CIFTLIK;BATMAN;7
NIGDE;CIFTLIK;BAYBURT;3
NIGDE;CIFTLIK;BILECIK;9
NIGDE;CIFTLIK;BINGOL;8
NIGDE;CIFTLIK;BITLIS;11
NIGDE;CIFTLIK;BOLU;18
NIGDE;CIFTLIK;BURDUR;6
NIGDE;CIFTLIK;BURSA;364
NIGDE;CIFTLIK;CANAKKALE;36
NIGDE;CIFTLIK;CANKIRI;10
NIGDE;CIFTLIK;CORUM;2
NIGDE;CIFTLIK;DENIZLI;18
NIGDE;CIFTLIK;DIYARBAKIR;8
NIGDE;CIFTLIK;DUZCE;6
NIGDE;CIFTLIK;EDIRNE;17
NIGDE;CIFTLIK;ELAZIG;13
NIGDE;CIFTLIK;ERZINCAN;14
NIGDE;CIFTLIK;ERZURUM;13
NIGDE;CIFTLIK;ESKISEHIR;84
NIGDE;CIFTLIK;GAZIANTEP;33
NIGDE;CIFTLIK;GIRESUN;8
NIGDE;CIFTLIK;GUMUSHANE;1
NIGDE;CIFTLIK;HAKKARI;7
NIGDE;CIFTLIK;HATAY;34
NIGDE;CIFTLIK;IGDIR;1
NIGDE;CIFTLIK;ISPARTA;14
NIGDE;CIFTLIK;ISTANBUL;4805
NIGDE;CIFTLIK;IZMIR;769
NIGDE;CIFTLIK;KAHRAMANMARAS;68
NIGDE;CIFTLIK;KARABUK;4
NIGDE;CIFTLIK;KARAMAN;3
NIGDE;CIFTLIK;KARS;5
NIGDE;CIFTLIK;KASTAMONU;8
NIGDE;CIFTLIK;KAYSERI;122
NIGDE;CIFTLIK;KILIS;2
NIGDE;CIFTLIK;KIRIKKALE;8
NIGDE;CIFTLIK;KIRKLARELI;27
NIGDE;CIFTLIK;KIRSEHIR;13
NIGDE;CIFTLIK;KOCAELI;91
NIGDE;CIFTLIK;KONYA;272
NIGDE;CIFTLIK;KUTAHYA;160
NIGDE;CIFTLIK;MALATYA;10
NIGDE;CIFTLIK;MANISA;39
NIGDE;CIFTLIK;MARDIN;16
NIGDE;CIFTLIK;MERSIN;784
NIGDE;CIFTLIK;MUGLA;64
NIGDE;CIFTLIK;MUS;4
NIGDE;CIFTLIK;NEVSEHIR;82
NIGDE;CIFTLIK;ORDU;12
NIGDE;CIFTLIK;OSMANIYE;6
NIGDE;CIFTLIK;RIZE;8
NIGDE;CIFTLIK;SAKARYA;13
NIGDE;CIFTLIK;SAMSUN;13
NIGDE;CIFTLIK;SANLIURFA;13
NIGDE;CIFTLIK;SIIRT;1
NIGDE;CIFTLIK;SINOP;3
NIGDE;CIFTLIK;SIRNAK;3
NIGDE;CIFTLIK;SIVAS;33
NIGDE;CIFTLIK;TEKIRDAG;78
NIGDE;CIFTLIK;TOKAT;6
NIGDE;CIFTLIK;TRABZON;8
NIGDE;CIFTLIK;TUNCELI;6
NIGDE;CIFTLIK;USAK;23
NIGDE;CIFTLIK;VAN;12
NIGDE;CIFTLIK;YALOVA;9
NIGDE;CIFTLIK;YOZGAT;18
NIGDE;CIFTLIK;ZONGULDAK;6
NIGDE;NIGDE MERKEZ;ADANA;2575
NIGDE;NIGDE MERKEZ;ADIYAMAN;47
NIGDE;NIGDE MERKEZ;AFYONKARAHISAR;86
NIGDE;NIGDE MERKEZ;AGRI;39
NIGDE;NIGDE MERKEZ;AKSARAY;575
NIGDE;NIGDE MERKEZ;AMASYA;100
NIGDE;NIGDE MERKEZ;ANKARA;14083
NIGDE;NIGDE MERKEZ;ANTALYA;1693
NIGDE;NIGDE MERKEZ;ARDAHAN;6
NIGDE;NIGDE MERKEZ;ARTVIN;15
NIGDE;NIGDE MERKEZ;AYDIN;536
NIGDE;NIGDE MERKEZ;BALIKESIR;413
NIGDE;NIGDE MERKEZ;BARTIN;33
NIGDE;NIGDE MERKEZ;BATMAN;45
NIGDE;NIGDE MERKEZ;BAYBURT;9
NIGDE;NIGDE MERKEZ;BILECIK;40
NIGDE;NIGDE MERKEZ;BINGOL;38
NIGDE;NIGDE MERKEZ;BITLIS;30
NIGDE;NIGDE MERKEZ;BOLU;79
NIGDE;NIGDE MERKEZ;BURDUR;27
NIGDE;NIGDE MERKEZ;BURSA;1981
NIGDE;NIGDE MERKEZ;CANAKKALE;134
NIGDE;NIGDE MERKEZ;CANKIRI;56
NIGDE;NIGDE MERKEZ;CORUM;70
NIGDE;NIGDE MERKEZ;DENIZLI;206
NIGDE;NIGDE MERKEZ;DIYARBAKIR;75
NIGDE;NIGDE MERKEZ;DUZCE;48
NIGDE;NIGDE MERKEZ;EDIRNE;145
NIGDE;NIGDE MERKEZ;ELAZIG;37
NIGDE;NIGDE MERKEZ;ERZINCAN;43
NIGDE;NIGDE MERKEZ;ERZURUM;135
NIGDE;NIGDE MERKEZ;ESKISEHIR;400
NIGDE;NIGDE MERKEZ;GAZIANTEP;175
NIGDE;NIGDE MERKEZ;GIRESUN;41
NIGDE;NIGDE MERKEZ;GUMUSHANE;12
NIGDE;NIGDE MERKEZ;HAKKARI;21
NIGDE;NIGDE MERKEZ;HATAY;518
NIGDE;NIGDE MERKEZ;IGDIR;9
NIGDE;NIGDE MERKEZ;ISPARTA;106
NIGDE;NIGDE MERKEZ;ISTANBUL;27535
NIGDE;NIGDE MERKEZ;IZMIR;4613
NIGDE;NIGDE MERKEZ;KAHRAMANMARAS;73
NIGDE;NIGDE MERKEZ;KARABUK;112
NIGDE;NIGDE MERKEZ;KARAMAN;61
NIGDE;NIGDE MERKEZ;KARS;43
NIGDE;NIGDE MERKEZ;KASTAMONU;54
NIGDE;NIGDE MERKEZ;KAYSERI;2101
NIGDE;NIGDE MERKEZ;KILIS;8
NIGDE;NIGDE MERKEZ;KIRIKKALE;149
NIGDE;NIGDE MERKEZ;KIRKLARELI;242
NIGDE;NIGDE MERKEZ;KIRSEHIR;97
NIGDE;NIGDE MERKEZ;KOCAELI;970
NIGDE;NIGDE MERKEZ;KONYA;1105
NIGDE;NIGDE MERKEZ;KUTAHYA;98
NIGDE;NIGDE MERKEZ;MALATYA;118
NIGDE;NIGDE MERKEZ;MANISA;424
NIGDE;NIGDE MERKEZ;MARDIN;70
NIGDE;NIGDE MERKEZ;MERSIN;2791
NIGDE;NIGDE MERKEZ;MUGLA;365
NIGDE;NIGDE MERKEZ;MUS;16
NIGDE;NIGDE MERKEZ;NEVSEHIR;596
NIGDE;NIGDE MERKEZ;ORDU;48
NIGDE;NIGDE MERKEZ;OSMANIYE;81
NIGDE;NIGDE MERKEZ;RIZE;30
NIGDE;NIGDE MERKEZ;SAKARYA;298
NIGDE;NIGDE MERKEZ;SAMSUN;102
NIGDE;NIGDE MERKEZ;SANLIURFA;78
NIGDE;NIGDE MERKEZ;SIIRT;37
NIGDE;NIGDE MERKEZ;SINOP;21
NIGDE;NIGDE MERKEZ;SIRNAK;44
NIGDE;NIGDE MERKEZ;SIVAS;147
NIGDE;NIGDE MERKEZ;TEKIRDAG;616
NIGDE;NIGDE MERKEZ;TOKAT;71
NIGDE;NIGDE MERKEZ;TRABZON;72
NIGDE;NIGDE MERKEZ;TUNCELI;48
NIGDE;NIGDE MERKEZ;USAK;46
NIGDE;NIGDE MERKEZ;VAN;39
NIGDE;NIGDE MERKEZ;YALOVA;134
NIGDE;NIGDE MERKEZ;YOZGAT;133
NIGDE;NIGDE MERKEZ;ZONGULDAK;147
NIGDE;ULUKISLA;ADANA;9061
NIGDE;ULUKISLA;ADIYAMAN;14
NIGDE;ULUKISLA;AFYONKARAHISAR;37
NIGDE;ULUKISLA;AGRI;6
NIGDE;ULUKISLA;AKSARAY;345
NIGDE;ULUKISLA;AMASYA;19
NIGDE;ULUKISLA;ANKARA;2065
NIGDE;ULUKISLA;ANTALYA;794
NIGDE;ULUKISLA;ARDAHAN;4
NIGDE;ULUKISLA;ARTVIN;8
NIGDE;ULUKISLA;AYDIN;262
NIGDE;ULUKISLA;BALIKESIR;76
NIGDE;ULUKISLA;BARTIN;7
NIGDE;ULUKISLA;BATMAN;7
NIGDE;ULUKISLA;BAYBURT;3
NIGDE;ULUKISLA;BILECIK;21
NIGDE;ULUKISLA;BINGOL;12
NIGDE;ULUKISLA;BITLIS;22
NIGDE;ULUKISLA;BOLU;22
NIGDE;ULUKISLA;BURDUR;8
NIGDE;ULUKISLA;BURSA;337
NIGDE;ULUKISLA;CANAKKALE;40
NIGDE;ULUKISLA;CANKIRI;18
NIGDE;ULUKISLA;CORUM;15
NIGDE;ULUKISLA;DENIZLI;80
NIGDE;ULUKISLA;DIYARBAKIR;41
NIGDE;ULUKISLA;DUZCE;11
NIGDE;ULUKISLA;EDIRNE;20
NIGDE;ULUKISLA;ELAZIG;21
NIGDE;ULUKISLA;ERZINCAN;12
NIGDE;ULUKISLA;ERZURUM;47
NIGDE;ULUKISLA;ESKISEHIR;116
NIGDE;ULUKISLA;GAZIANTEP;100
NIGDE;ULUKISLA;GIRESUN;16
NIGDE;ULUKISLA;GUMUSHANE;5
NIGDE;ULUKISLA;HAKKARI;23
NIGDE;ULUKISLA;HATAY;207
NIGDE;ULUKISLA;IGDIR;13
NIGDE;ULUKISLA;ISPARTA;35
NIGDE;ULUKISLA;ISTANBUL;3230
NIGDE;ULUKISLA;IZMIR;1227
NIGDE;ULUKISLA;KAHRAMANMARAS;65
NIGDE;ULUKISLA;KARABUK;5
NIGDE;ULUKISLA;KARAMAN;108
NIGDE;ULUKISLA;KARS;17
NIGDE;ULUKISLA;KASTAMONU;8
NIGDE;ULUKISLA;KAYSERI;388
NIGDE;ULUKISLA;KILIS;7
NIGDE;ULUKISLA;KIRIKKALE;40
NIGDE;ULUKISLA;KIRKLARELI;47
NIGDE;ULUKISLA;KIRSEHIR;17
NIGDE;ULUKISLA;KOCAELI;351
NIGDE;ULUKISLA;KONYA;1710
NIGDE;ULUKISLA;KUTAHYA;60
NIGDE;ULUKISLA;MALATYA;21
NIGDE;ULUKISLA;MANISA;137
NIGDE;ULUKISLA;MARDIN;56
NIGDE;ULUKISLA;MERSIN;3430
NIGDE;ULUKISLA;MUGLA;224
NIGDE;ULUKISLA;MUS;9
NIGDE;ULUKISLA;NEVSEHIR;104
NIGDE;ULUKISLA;ORDU;17
NIGDE;ULUKISLA;OSMANIYE;66
NIGDE;ULUKISLA;RIZE;27
NIGDE;ULUKISLA;SAKARYA;103
NIGDE;ULUKISLA;SAMSUN;48
NIGDE;ULUKISLA;SANLIURFA;37
NIGDE;ULUKISLA;SIIRT;17
NIGDE;ULUKISLA;SINOP;14
NIGDE;ULUKISLA;SIRNAK;28
NIGDE;ULUKISLA;SIVAS;36
NIGDE;ULUKISLA;TEKIRDAG;69
NIGDE;ULUKISLA;TOKAT;26
NIGDE;ULUKISLA;TRABZON;32
NIGDE;ULUKISLA;TUNCELI;12
NIGDE;ULUKISLA;USAK;13
NIGDE;ULUKISLA;VAN;36
NIGDE;ULUKISLA;YALOVA;13
NIGDE;ULUKISLA;YOZGAT;27
NIGDE;ULUKISLA;ZONGULDAK;27
ORDU;AKKUS;ADANA;21
ORDU;AKKUS;ADIYAMAN;4
ORDU;AKKUS;AFYONKARAHISAR;42
ORDU;AKKUS;AGRI;10
ORDU;AKKUS;AKSARAY;7
ORDU;AKKUS;AMASYA;59
ORDU;AKKUS;ANKARA;8716
ORDU;AKKUS;ANTALYA;371
ORDU;AKKUS;ARDAHAN;8
ORDU;AKKUS;ARTVIN;40
ORDU;AKKUS;AYDIN;108
ORDU;AKKUS;BALIKESIR;97
ORDU;AKKUS;BARTIN;30
ORDU;AKKUS;BATMAN;4
ORDU;AKKUS;BAYBURT;4
ORDU;AKKUS;BILECIK;14
ORDU;AKKUS;BINGOL;20
ORDU;AKKUS;BITLIS;13
ORDU;AKKUS;BOLU;54
ORDU;AKKUS;BURDUR;6
ORDU;AKKUS;BURSA;346
ORDU;AKKUS;CANAKKALE;43
ORDU;AKKUS;CANKIRI;48
ORDU;AKKUS;CORUM;33
ORDU;AKKUS;DENIZLI;32
ORDU;AKKUS;DIYARBAKIR;15
ORDU;AKKUS;DUZCE;40
ORDU;AKKUS;EDIRNE;66
ORDU;AKKUS;ELAZIG;13
ORDU;AKKUS;ERZINCAN;10
ORDU;AKKUS;ERZURUM;42
ORDU;AKKUS;ESKISEHIR;49
ORDU;AKKUS;GAZIANTEP;19
ORDU;AKKUS;GIRESUN;83
ORDU;AKKUS;GUMUSHANE;6
ORDU;AKKUS;HAKKARI;8
ORDU;AKKUS;HATAY;13
ORDU;AKKUS;IGDIR;2
ORDU;AKKUS;ISPARTA;34
ORDU;AKKUS;ISTANBUL;24939
ORDU;AKKUS;IZMIR;347
ORDU;AKKUS;KAHRAMANMARAS;22
ORDU;AKKUS;KARABUK;23
ORDU;AKKUS;KARAMAN;10
ORDU;AKKUS;KASTAMONU;34
ORDU;AKKUS;KAYSERI;30
ORDU;AKKUS;KIRIKKALE;15
ORDU;AKKUS;KIRKLARELI;54
ORDU;AKKUS;KIRSEHIR;19
ORDU;AKKUS;KOCAELI;1106
ORDU;AKKUS;KONYA;58
ORDU;AKKUS;KUTAHYA;32
ORDU;AKKUS;MALATYA;12
ORDU;AKKUS;MANISA;122
ORDU;AKKUS;MARDIN;6
ORDU;AKKUS;MERSIN;49
ORDU;AKKUS;MUGLA;153
ORDU;AKKUS;MUS;3
ORDU;AKKUS;NEVSEHIR;13
ORDU;AKKUS;NIGDE;12
ORDU;AKKUS;OSMANIYE;8
ORDU;AKKUS;RIZE;283
ORDU;AKKUS;SAKARYA;496
ORDU;AKKUS;SAMSUN;3516
ORDU;AKKUS;SANLIURFA;9
ORDU;AKKUS;SIIRT;1
ORDU;AKKUS;SINOP;30
ORDU;AKKUS;SIRNAK;8
ORDU;AKKUS;SIVAS;32
ORDU;AKKUS;TEKIRDAG;666
ORDU;AKKUS;TOKAT;1480
ORDU;AKKUS;TRABZON;58
ORDU;AKKUS;TUNCELI;4
ORDU;AKKUS;USAK;22
ORDU;AKKUS;VAN;10
ORDU;AKKUS;YALOVA;32
ORDU;AKKUS;YOZGAT;15
ORDU;AKKUS;ZONGULDAK;831
ORDU;AYBASTI;ADANA;5
ORDU;AYBASTI;ADIYAMAN;2
ORDU;AYBASTI;AFYONKARAHISAR;6
ORDU;AYBASTI;AGRI;10
ORDU;AYBASTI;AKSARAY;4
ORDU;AYBASTI;AMASYA;183
ORDU;AYBASTI;ANKARA;2253
ORDU;AYBASTI;ANTALYA;86
ORDU;AYBASTI;ARDAHAN;1
ORDU;AYBASTI;ARTVIN;6
ORDU;AYBASTI;AYDIN;32
ORDU;AYBASTI;BALIKESIR;96
ORDU;AYBASTI;BATMAN;2
ORDU;AYBASTI;BAYBURT;3
ORDU;AYBASTI;BILECIK;10
ORDU;AYBASTI;BOLU;13
ORDU;AYBASTI;BURSA;501
ORDU;AYBASTI;CANAKKALE;47
ORDU;AYBASTI;CANKIRI;2
ORDU;AYBASTI;CORUM;10
ORDU;AYBASTI;DENIZLI;37
ORDU;AYBASTI;DIYARBAKIR;2
ORDU;AYBASTI;DUZCE;15
ORDU;AYBASTI;EDIRNE;6
ORDU;AYBASTI;ELAZIG;5
ORDU;AYBASTI;ERZINCAN;5
ORDU;AYBASTI;ERZURUM;26
ORDU;AYBASTI;ESKISEHIR;19
ORDU;AYBASTI;GAZIANTEP;4
ORDU;AYBASTI;GIRESUN;26
ORDU;AYBASTI;HAKKARI;1
ORDU;AYBASTI;HATAY;8
ORDU;AYBASTI;ISPARTA;17
ORDU;AYBASTI;ISTANBUL;14284
ORDU;AYBASTI;IZMIR;147
ORDU;AYBASTI;KAHRAMANMARAS;1
ORDU;AYBASTI;KARABUK;6
ORDU;AYBASTI;KARAMAN;4
ORDU;AYBASTI;KARS;2
ORDU;AYBASTI;KASTAMONU;8
ORDU;AYBASTI;KAYSERI;24
ORDU;AYBASTI;KIRIKKALE;7
ORDU;AYBASTI;KIRKLARELI;17
ORDU;AYBASTI;KIRSEHIR;5
ORDU;AYBASTI;KOCAELI;409
ORDU;AYBASTI;KONYA;46
ORDU;AYBASTI;KUTAHYA;20
ORDU;AYBASTI;MALATYA;6
ORDU;AYBASTI;MANISA;9
ORDU;AYBASTI;MERSIN;13
ORDU;AYBASTI;MUGLA;107
ORDU;AYBASTI;MUS;2
ORDU;AYBASTI;NEVSEHIR;4
ORDU;AYBASTI;NIGDE;4
ORDU;AYBASTI;RIZE;9
ORDU;AYBASTI;SAKARYA;187
ORDU;AYBASTI;SAMSUN;595
ORDU;AYBASTI;SANLIURFA;3
ORDU;AYBASTI;SINOP;9
ORDU;AYBASTI;SIRNAK;5
ORDU;AYBASTI;SIVAS;15
ORDU;AYBASTI;TEKIRDAG;750
ORDU;AYBASTI;TOKAT;71
ORDU;AYBASTI;TRABZON;20
ORDU;AYBASTI;TUNCELI;2
ORDU;AYBASTI;USAK;4
ORDU;AYBASTI;VAN;6
ORDU;AYBASTI;YALOVA;16
ORDU;AYBASTI;YOZGAT;1
ORDU;AYBASTI;ZONGULDAK;13
ORDU;CAMAS;ADANA;4
ORDU;CAMAS;AFYONKARAHISAR;6
ORDU;CAMAS;AKSARAY;5
ORDU;CAMAS;AMASYA;15
ORDU;CAMAS;ANKARA;119
ORDU;CAMAS;ANTALYA;214
ORDU;CAMAS;ARDAHAN;1
ORDU;CAMAS;ARTVIN;1
ORDU;CAMAS;AYDIN;18
ORDU;CAMAS;BALIKESIR;36
ORDU;CAMAS;BARTIN;4
ORDU;CAMAS;BATMAN;2
ORDU;CAMAS;BAYBURT;4
ORDU;CAMAS;BILECIK;3
ORDU;CAMAS;BITLIS;4
ORDU;CAMAS;BOLU;13
ORDU;CAMAS;BURDUR;22
ORDU;CAMAS;BURSA;242
ORDU;CAMAS;CANAKKALE;42
ORDU;CAMAS;CORUM;5
ORDU;CAMAS;DENIZLI;12
ORDU;CAMAS;DUZCE;29
ORDU;CAMAS;EDIRNE;75
ORDU;CAMAS;ELAZIG;2
ORDU;CAMAS;ERZINCAN;6
ORDU;CAMAS;ERZURUM;10
ORDU;CAMAS;ESKISEHIR;10
ORDU;CAMAS;GAZIANTEP;4
ORDU;CAMAS;GIRESUN;27
ORDU;CAMAS;GUMUSHANE;1
ORDU;CAMAS;HATAY;4
ORDU;CAMAS;ISPARTA;18
ORDU;CAMAS;ISTANBUL;5958
ORDU;CAMAS;IZMIR;103
ORDU;CAMAS;KARABUK;8
ORDU;CAMAS;KARAMAN;5
ORDU;CAMAS;KARS;4
ORDU;CAMAS;KASTAMONU;9
ORDU;CAMAS;KAYSERI;8
ORDU;CAMAS;KIRIKKALE;4
ORDU;CAMAS;KIRKLARELI;13
ORDU;CAMAS;KOCAELI;276
ORDU;CAMAS;KONYA;20
ORDU;CAMAS;KUTAHYA;13
ORDU;CAMAS;MALATYA;2
ORDU;CAMAS;MANISA;11
ORDU;CAMAS;MERSIN;8
ORDU;CAMAS;MUGLA;175
ORDU;CAMAS;NIGDE;9
ORDU;CAMAS;OSMANIYE;2
ORDU;CAMAS;RIZE;7
ORDU;CAMAS;SAKARYA;47
ORDU;CAMAS;SAMSUN;484
ORDU;CAMAS;SANLIURFA;5
ORDU;CAMAS;SIIRT;5
ORDU;CAMAS;SINOP;7
ORDU;CAMAS;SIRNAK;1
ORDU;CAMAS;SIVAS;6
ORDU;CAMAS;TEKIRDAG;201
ORDU;CAMAS;TOKAT;4
ORDU;CAMAS;TRABZON;14
ORDU;CAMAS;USAK;18
ORDU;CAMAS;VAN;4
ORDU;CAMAS;YALOVA;29
ORDU;CAMAS;YOZGAT;4
ORDU;CAMAS;ZONGULDAK;44
ORDU;CATALPINAR;ADANA;28
ORDU;CATALPINAR;ADIYAMAN;1
ORDU;CATALPINAR;AFYONKARAHISAR;8
ORDU;CATALPINAR;AGRI;2
ORDU;CATALPINAR;AKSARAY;1
ORDU;CATALPINAR;AMASYA;9
ORDU;CATALPINAR;ANKARA;122
ORDU;CATALPINAR;ANTALYA;189
ORDU;CATALPINAR;ARTVIN;1
ORDU;CATALPINAR;AYDIN;10
ORDU;CATALPINAR;BALIKESIR;38
ORDU;CATALPINAR;BARTIN;2
ORDU;CATALPINAR;BILECIK;5
ORDU;CATALPINAR;BOLU;2
ORDU;CATALPINAR;BURDUR;6
ORDU;CATALPINAR;BURSA;68
ORDU;CATALPINAR;CANAKKALE;25
ORDU;CATALPINAR;CORUM;8
ORDU;CATALPINAR;DENIZLI;1
ORDU;CATALPINAR;DUZCE;10
ORDU;CATALPINAR;EDIRNE;63
ORDU;CATALPINAR;ERZINCAN;3
ORDU;CATALPINAR;ERZURUM;5
ORDU;CATALPINAR;ESKISEHIR;11
ORDU;CATALPINAR;GAZIANTEP;2
ORDU;CATALPINAR;GIRESUN;18
ORDU;CATALPINAR;HAKKARI;2
ORDU;CATALPINAR;HATAY;4
ORDU;CATALPINAR;IGDIR;1
ORDU;CATALPINAR;ISPARTA;11
ORDU;CATALPINAR;ISTANBUL;3732
ORDU;CATALPINAR;IZMIR;150
ORDU;CATALPINAR;KARABUK;2
ORDU;CATALPINAR;KARS;2
ORDU;CATALPINAR;KASTAMONU;5
ORDU;CATALPINAR;KAYSERI;7
ORDU;CATALPINAR;KIRIKKALE;4
ORDU;CATALPINAR;KIRKLARELI;27
ORDU;CATALPINAR;KIRSEHIR;4
ORDU;CATALPINAR;KOCAELI;102
ORDU;CATALPINAR;KONYA;14
ORDU;CATALPINAR;MALATYA;1
ORDU;CATALPINAR;MANISA;5
ORDU;CATALPINAR;MERSIN;12
ORDU;CATALPINAR;MUGLA;54
ORDU;CATALPINAR;OSMANIYE;2
ORDU;CATALPINAR;RIZE;42
ORDU;CATALPINAR;SAKARYA;41
ORDU;CATALPINAR;SAMSUN;248
ORDU;CATALPINAR;SINOP;1
ORDU;CATALPINAR;SIRNAK;1
ORDU;CATALPINAR;SIVAS;6
ORDU;CATALPINAR;TEKIRDAG;259
ORDU;CATALPINAR;TOKAT;14
ORDU;CATALPINAR;TRABZON;20
ORDU;CATALPINAR;USAK;2
ORDU;CATALPINAR;VAN;4
ORDU;CATALPINAR;YALOVA;41
ORDU;CATALPINAR;YOZGAT;9
ORDU;CATALPINAR;ZONGULDAK;3
ORDU;CAYBASI;ADANA;11
ORDU;CAYBASI;ADIYAMAN;4
ORDU;CAYBASI;AFYONKARAHISAR;12
ORDU;CAYBASI;AGRI;3
ORDU;CAYBASI;AKSARAY;4
ORDU;CAYBASI;AMASYA;23
ORDU;CAYBASI;ANKARA;169
ORDU;CAYBASI;ANTALYA;84
ORDU;CAYBASI;ARTVIN;5
ORDU;CAYBASI;AYDIN;28
ORDU;CAYBASI;BALIKESIR;35
ORDU;CAYBASI;BAYBURT;2
ORDU;CAYBASI;BILECIK;7
ORDU;CAYBASI;BINGOL;6
ORDU;CAYBASI;BOLU;14
ORDU;CAYBASI;BURDUR;17
ORDU;CAYBASI;BURSA;681
ORDU;CAYBASI;CANAKKALE;16
ORDU;CAYBASI;CANKIRI;8
ORDU;CAYBASI;CORUM;9
ORDU;CAYBASI;DENIZLI;6
ORDU;CAYBASI;DIYARBAKIR;9
ORDU;CAYBASI;DUZCE;21
ORDU;CAYBASI;EDIRNE;40
ORDU;CAYBASI;ELAZIG;3
ORDU;CAYBASI;ERZINCAN;3
ORDU;CAYBASI;ERZURUM;11
ORDU;CAYBASI;ESKISEHIR;19
ORDU;CAYBASI;GAZIANTEP;1
ORDU;CAYBASI;GIRESUN;33
ORDU;CAYBASI;HAKKARI;3
ORDU;CAYBASI;HATAY;4
ORDU;CAYBASI;ISPARTA;5
ORDU;CAYBASI;ISTANBUL;4864
ORDU;CAYBASI;IZMIR;237
ORDU;CAYBASI;KAHRAMANMARAS;5
ORDU;CAYBASI;KARABUK;6
ORDU;CAYBASI;KARAMAN;2
ORDU;CAYBASI;KARS;3
ORDU;CAYBASI;KASTAMONU;2
ORDU;CAYBASI;KAYSERI;6
ORDU;CAYBASI;KILIS;2
ORDU;CAYBASI;KIRIKKALE;4
ORDU;CAYBASI;KIRKLARELI;16
ORDU;CAYBASI;KIRSEHIR;6
ORDU;CAYBASI;KOCAELI;169
ORDU;CAYBASI;KONYA;20
ORDU;CAYBASI;KUTAHYA;3
ORDU;CAYBASI;MALATYA;7
ORDU;CAYBASI;MANISA;26
ORDU;CAYBASI;MARDIN;4
ORDU;CAYBASI;MERSIN;6
ORDU;CAYBASI;MUGLA;45
ORDU;CAYBASI;NEVSEHIR;9
ORDU;CAYBASI;NIGDE;1
ORDU;CAYBASI;RIZE;121
ORDU;CAYBASI;SAKARYA;159
ORDU;CAYBASI;SAMSUN;1017
ORDU;CAYBASI;SANLIURFA;5
ORDU;CAYBASI;SIIRT;2
ORDU;CAYBASI;SINOP;21
ORDU;CAYBASI;SIRNAK;2
ORDU;CAYBASI;SIVAS;13
ORDU;CAYBASI;TEKIRDAG;300
ORDU;CAYBASI;TOKAT;43
ORDU;CAYBASI;TRABZON;40
ORDU;CAYBASI;TUNCELI;8
ORDU;CAYBASI;USAK;3
ORDU;CAYBASI;YALOVA;25
ORDU;CAYBASI;YOZGAT;1
ORDU;CAYBASI;ZONGULDAK;30
ORDU;FATSA;ADANA;64
ORDU;FATSA;ADIYAMAN;3
ORDU;FATSA;AFYONKARAHISAR;41
ORDU;FATSA;AGRI;13
ORDU;FATSA;AKSARAY;9
ORDU;FATSA;AMASYA;97
ORDU;FATSA;ANKARA;2298
ORDU;FATSA;ANTALYA;535
ORDU;FATSA;ARDAHAN;6
ORDU;FATSA;ARTVIN;26
ORDU;FATSA;AYDIN;208
ORDU;FATSA;BALIKESIR;183
ORDU;FATSA;BARTIN;21
ORDU;FATSA;BATMAN;11
ORDU;FATSA;BAYBURT;6
ORDU;FATSA;BILECIK;22
ORDU;FATSA;BINGOL;14
ORDU;FATSA;BITLIS;14
ORDU;FATSA;BOLU;61
ORDU;FATSA;BURDUR;12
ORDU;FATSA;BURSA;639
ORDU;FATSA;CANAKKALE;103
ORDU;FATSA;CANKIRI;28
ORDU;FATSA;CORUM;60
ORDU;FATSA;DENIZLI;54
ORDU;FATSA;DIYARBAKIR;33
ORDU;FATSA;DUZCE;103
ORDU;FATSA;EDIRNE;110
ORDU;FATSA;ELAZIG;20
ORDU;FATSA;ERZINCAN;10
ORDU;FATSA;ERZURUM;81
ORDU;FATSA;ESKISEHIR;157
ORDU;FATSA;GAZIANTEP;25
ORDU;FATSA;GIRESUN;143
ORDU;FATSA;GUMUSHANE;11
ORDU;FATSA;HAKKARI;5
ORDU;FATSA;HATAY;47
ORDU;FATSA;IGDIR;4
ORDU;FATSA;ISPARTA;71
ORDU;FATSA;ISTANBUL;28308
ORDU;FATSA;IZMIR;1021
ORDU;FATSA;KAHRAMANMARAS;30
ORDU;FATSA;KARABUK;35
ORDU;FATSA;KARAMAN;8
ORDU;FATSA;KARS;13
ORDU;FATSA;KASTAMONU;42
ORDU;FATSA;KAYSERI;66
ORDU;FATSA;KILIS;2
ORDU;FATSA;KIRIKKALE;26
ORDU;FATSA;KIRKLARELI;123
ORDU;FATSA;KIRSEHIR;22
ORDU;FATSA;KOCAELI;2066
ORDU;FATSA;KONYA;122
ORDU;FATSA;KUTAHYA;59
ORDU;FATSA;MALATYA;15
ORDU;FATSA;MANISA;100
